0.15514817170458628,0.1466506862167625,0.0,0.14815949548138108,0.0,0.0,0.1431687221609962,0.0,0.15391976577065844,0.1486293735214505,0.0,0.0,0.15908946340317423,0.15782086089938258,0.0,0.14668393167309912,0.14601159018464424,0.0,0.0,0.1534467130390235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158702226335659,0.0,0.14613411956512948,0.0,0.0
0.14711477152950875,0.14077066279261108,0.14359840548570235,0.1425919213588345,0.15152714540364756,0.0,0.0,0.0,0.0,0.0,0.15411364355477922,0.14670962039220667,0.0,0.14707928300254108,0.15787637077029668,0.0,0.0,0.0,0.0,0.0,0.14338643274298912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14115740867606089
0.0,0.0,0.0,0.0,0.0,0.15755584492201202,0.14820215426812652,0.15463551641527443,0.0,0.14304294033636925,0.0,0.0,0.0,0.0,0.0,0.0,0.1596636041865579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14948186335159536,0.0
0.15965537630719173,0.15332617603796694,0.14698185335206515,0.0,0.0,0.15231053496501337,0.0,0.15583703695985343,0.0,0.0,0.0,0.15441275840506186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.15041424109503154,0.14549087088779195,0.14352909547974613,0.15856767367672278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419297453924432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15313027910320362,0.0,0.0,0.0,0.0,0.0,0.0
0.1536440866431079,0.15559755319308177,0.1400490885378629,0.14597693103466208,0.15897556848700595,0.0,0.0,0.0,0.15533299801617545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14389614343090357,0.0,0.1410186967955159,0.0,0.0,0.0,0.0,0.0,0.15537567579735442,0.0,0.15768502336534967,0.0,0.0,0.0,0.1509143264544026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15633512709280772,0.14418355192744983,0.0,0.0,0.0,0.0,0.0,0.0,0.14026099054985922,0.0,0.15352839747879993,0.14544166441854958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.14401396268618347,0.0,0.0,0.0,0.0,0.0,0.14432475145258855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14263137808675458,0.0,0.0,0.0,0.0,0.0,0.0,0.14773395267640899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1421926609326557,0.0,0.0,0.0,0.1463116284728698,0.0,0.15923946400636577,0.14771123128151517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
