0.055676000627243316,0.04771657495120214,0.0,0.0,0.0,0.0,0.05441941036129888,0.0,0.04465799994773834,0.0,0.05211991377756944,0.058741841088136175,0.04653047914177383
0.05383496765154863,0.0596020107206227,0.05385383894565254,0.0,0.0,0.0,0.04918641307320375,0.0,0.04921458762241839,0.041344698630814664,0.0,0.0,0.0
0.04880222541926389,0.0,0.050838517163116284,0.04696941686292791,0.0,0.0,0.0,0.04617857094542101,0.0,0.0,0.0,0.0,0.0
0.0,0.04229396443262895,0.05427721548822892,0.0,0.0,0.0,0.0,0.0498331551320179,0.0,0.0,0.0,0.0,0.0
0.0,0.05969855565381768,0.05205415939337107,0.05513279750885922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04686408167533981,0.05752433343423333,0.0,0.04954120102675894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.04348882118001388,0.05451701808713433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.057471314897948475,0.055904909387407664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05372904198633544,0.0,0.057003228281533994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0561838796709936,0.0,0.0,0.0,0.0445413766566139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.05551135481403223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0580312029310397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04521304242036847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.05291220512808166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.05662047622987501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.05551432981655133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.059594187163972884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04462711081255648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.05100362628629151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.041501531414786935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.04901048427641968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04381174551571788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.05483392167625244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.043874850108568834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.056293845089190914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
